resultId,raceId,driverId,constructorId,grid,position,positionText,positionOrder,points,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,constructorRef,constructor_name,constructor_nationality,driverRef,code,forename,surname,dob,driver_nationality,driver_name
9744,417,137,3,6,3,3,3,4.0,\N,\N,\N,\N,1,williams,Williams,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
9745,417,102,32,1,4,4,4,3.0,\N,\N,\N,\N,60,team_lotus,Team Lotus,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
9770,418,117,1,6,2,2,2,6.0,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
9771,418,102,32,1,3,3,3,4.0,\N,\N,\N,\N,1,team_lotus,Team Lotus,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
9772,418,137,3,2,4,4,4,3.0,\N,\N,\N,\N,11,williams,Williams,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
9773,418,95,3,3,5,5,5,2.0,\N,\N,\N,\N,11,williams,Williams,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
9794,419,117,1,4,1,1,1,9.0,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
9795,419,137,3,2,2,2,2,6.0,\N,\N,\N,\N,1,williams,Williams,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
9805,419,95,3,1,\N,R,12,0.0,\N,\N,\N,\N,27,williams,Williams,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
9812,419,102,32,3,\N,R,19,0.0,\N,\N,\N,\N,5,team_lotus,Team Lotus,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
9820,420,117,1,6,1,1,1,9.0,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
9834,420,102,32,4,\N,R,15,0.0,\N,\N,\N,\N,10,team_lotus,Team Lotus,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
9842,420,95,3,5,\N,R,23,0.0,\N,\N,\N,\N,43,williams,Williams,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
9844,420,137,34,8,\N,R,25,0.0,\N,\N,\N,\N,7,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
9845,421,102,32,1,1,1,1,9.0,\N,\N,\N,\N,1,team_lotus,Team Lotus,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
9849,421,95,3,9,5,5,5,2.0,\N,\N,\N,\N,12,williams,Williams,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
9857,421,117,1,2,\N,R,13,0.0,\N,\N,\N,\N,20,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
9859,421,137,34,16,\N,R,15,0.0,\N,\N,\N,\N,27,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
9875,422,95,3,7,5,5,5,2.0,\N,\N,\N,\N,12,williams,Williams,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
9877,422,102,32,1,7,7,7,0.0,\N,\N,\N,\N,60,team_lotus,Team Lotus,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
9878,422,137,34,9,8,8,8,0.0,\N,\N,\N,\N,60,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
9881,422,117,1,6,\N,D,11,0.0,\N,\N,\N,\N,2,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
9897,423,117,1,5,1,1,1,9.0,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
9903,423,95,3,2,7,7,7,0.0,\N,\N,\N,\N,11,williams,Williams,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
9910,423,137,34,13,\N,R,14,0.0,\N,\N,\N,\N,3,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
9912,423,102,32,1,\N,R,16,0.0,\N,\N,\N,\N,5,team_lotus,Team Lotus,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
9924,424,117,1,5,3,3,3,4.0,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
9927,424,95,3,16,6,6,6,1.0,\N,\N,\N,\N,1,williams,Williams,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
9937,424,102,32,2,16,16,16,0.0,\N,\N,\N,\N,15,team_lotus,Team Lotus,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
9946,424,137,34,9,\N,R,25,0.0,\N,\N,\N,\N,7,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
9952,425,137,34,10,6,6,6,1.0,\N,\N,\N,\N,11,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
9959,425,102,32,1,\N,R,13,0.0,\N,\N,\N,\N,3,team_lotus,Team Lotus,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
9962,425,95,3,2,\N,R,16,0.0,\N,\N,\N,\N,3,williams,Williams,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
9963,425,117,1,4,\N,R,17,0.0,\N,\N,\N,\N,23,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
9972,426,137,34,5,1,1,1,9.0,\N,\N,\N,\N,1,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
9974,426,117,1,4,3,3,3,4.0,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
9989,426,102,32,2,\N,R,18,0.0,\N,\N,\N,\N,3,team_lotus,Team Lotus,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
9997,426,95,3,8,\N,W,26,0.0,\N,\N,\N,\N,82,williams,Williams,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
9998,427,117,1,3,1,1,1,9.0,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10001,427,137,34,2,4,4,4,3.0,\N,\N,\N,\N,11,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10007,427,102,32,4,10,10,10,0.0,\N,\N,\N,\N,69,team_lotus,Team Lotus,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10016,427,95,3,5,\N,R,19,0.0,\N,\N,\N,\N,8,williams,Williams,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10025,428,117,1,3,2,2,2,6.0,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10029,428,95,3,10,6,6,6,1.0,\N,\N,\N,\N,1,williams,Williams,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10040,428,102,32,5,\N,R,17,0.0,\N,\N,\N,\N,102,team_lotus,Team Lotus,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10042,428,137,34,6,\N,R,19,0.0,\N,\N,\N,\N,101,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10051,429,117,1,1,1,1,1,9.0,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10052,429,102,32,14,2,2,2,6.0,\N,\N,\N,\N,1,team_lotus,Team Lotus,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10068,429,137,34,5,\N,R,18,0.0,\N,\N,\N,\N,43,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10069,429,95,3,2,\N,R,19,0.0,\N,\N,\N,\N,5,williams,Williams,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10079,430,117,1,3,2,2,2,6.0,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10080,430,102,32,4,3,3,3,4.0,\N,\N,\N,\N,1,team_lotus,Team Lotus,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10083,430,95,3,7,6,6,6,1.0,\N,\N,\N,\N,11,williams,Williams,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10085,430,137,34,1,8,8,8,0.0,\N,\N,\N,\N,11,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10104,431,117,1,5,1,1,1,9.0,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10105,431,137,34,4,2,2,2,6.0,\N,\N,\N,\N,1,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10106,431,102,32,1,3,3,3,4.0,\N,\N,\N,\N,1,team_lotus,Team Lotus,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10114,431,95,3,3,11,11,11,0.0,\N,\N,\N,\N,5,williams,Williams,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10130,432,102,32,2,1,1,1,9.0,\N,\N,\N,\N,1,team_lotus,Team Lotus,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10131,432,95,3,7,2,2,2,6.0,\N,\N,\N,\N,1,williams,Williams,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10132,432,117,1,1,3,3,3,4.0,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10134,432,137,34,3,5,5,5,2.0,\N,\N,\N,\N,11,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10154,433,95,3,3,1,1,1,9.0,\N,\N,\N,\N,1,williams,Williams,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10155,433,102,32,1,2,2,2,6.0,\N,\N,\N,\N,1,team_lotus,Team Lotus,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10157,433,117,1,6,4,4,4,3.0,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10177,433,137,34,2,\N,R,24,0.0,\N,\N,\N,\N,3,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10180,434,95,3,1,1,1,1,9.0,\N,\N,\N,\N,1,williams,Williams,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10182,434,117,1,9,3,3,3,4.0,\N,\N,\N,\N,11,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10191,434,102,32,4,\N,R,12,0.0,\N,\N,\N,\N,5,team_lotus,Team Lotus,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10193,434,137,34,2,\N,R,14,0.0,\N,\N,\N,\N,5,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10209,435,102,32,1,\N,R,9,0.0,\N,\N,\N,\N,5,team_lotus,Team Lotus,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10219,435,117,1,4,\N,R,19,0.0,\N,\N,\N,\N,5,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10223,435,137,34,9,\N,R,23,0.0,\N,\N,\N,\N,42,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10225,435,95,3,2,\N,R,25,0.0,\N,\N,\N,\N,7,williams,Williams,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10226,436,117,1,4,1,1,1,9.0,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10239,436,95,32,5,\N,R,14,0.0,\N,\N,\N,\N,3,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10240,436,137,34,7,\N,R,15,0.0,\N,\N,\N,\N,5,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10251,436,102,53,16,\N,R,26,0.0,\N,\N,\N,\N,101,toleman,Toleman,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10254,437,117,1,5,2,2,2,6.0,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10258,437,102,53,13,6,6,6,1.0,\N,\N,\N,\N,13,toleman,Toleman,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10271,437,95,32,3,\N,R,19,0.0,\N,\N,\N,\N,101,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10273,437,137,34,1,\N,R,21,0.0,\N,\N,\N,\N,101,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10285,438,102,53,19,6,6,6,1.0,\N,\N,\N,\N,12,toleman,Toleman,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10288,438,137,34,9,9,9,9,0.0,\N,\N,\N,\N,5,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10302,438,95,32,10,\N,R,23,0.0,\N,\N,\N,\N,8,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10303,438,117,1,8,\N,R,24,0.0,\N,\N,\N,\N,99,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10307,439,117,1,2,1,1,1,9.0,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10320,439,137,34,1,\N,R,14,0.0,\N,\N,\N,\N,101,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10329,439,95,32,18,\N,R,23,0.0,\N,\N,\N,\N,20,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10334,439,102,53,0,\N,F,28,0.0,\N,\N,\N,\N,81,toleman,Toleman,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10337,440,95,32,6,3,3,3,4.0,\N,\N,\N,\N,1,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10341,440,117,1,5,7,7,7,0.0,\N,\N,\N,\N,11,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10353,440,102,53,13,\N,R,19,0.0,\N,\N,\N,\N,101,toleman,Toleman,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10357,440,137,34,3,\N,R,23,0.0,\N,\N,\N,\N,101,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10361,441,117,1,1,1,1,1,4.5,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10362,441,102,53,13,2,2,2,3.0,\N,\N,\N,\N,1,toleman,Toleman,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10373,441,95,32,2,\N,R,13,0.0,\N,\N,\N,\N,20,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10374,441,137,34,9,\N,R,14,0.0,\N,\N,\N,\N,10,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10388,442,137,34,1,1,1,1,9.0,\N,\N,\N,\N,1,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10390,442,117,1,2,3,3,3,4.0,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10393,442,95,32,7,6,6,6,1.0,\N,\N,\N,\N,12,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10394,442,102,53,9,7,7,7,0.0,\N,\N,\N,\N,12,toleman,Toleman,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10414,443,137,34,1,1,1,1,9.0,\N,\N,\N,\N,1,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10417,443,117,1,2,4,4,4,3.0,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10427,443,95,32,3,\N,R,14,0.0,\N,\N,\N,\N,6,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10432,443,102,53,7,\N,R,19,0.0,\N,\N,\N,\N,3,toleman,Toleman,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10446,444,95,32,1,6,6,6,1.0,\N,\N,\N,\N,6,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10450,444,117,1,7,\N,R,10,0.0,\N,\N,\N,\N,20,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10454,444,102,53,6,\N,R,14,0.0,\N,\N,\N,\N,8,toleman,Toleman,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10456,444,137,34,12,\N,R,16,0.0,\N,\N,\N,\N,20,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10469,445,102,53,7,3,3,3,4.0,\N,\N,\N,\N,1,toleman,Toleman,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10473,445,137,34,1,7,7,7,0.0,\N,\N,\N,\N,11,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10482,445,117,1,2,\N,R,16,0.0,\N,\N,\N,\N,6,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10483,445,95,32,8,\N,R,17,0.0,\N,\N,\N,\N,6,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10495,446,117,1,1,1,1,1,9.0,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10498,446,95,32,16,4,4,4,3.0,\N,\N,\N,\N,1,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10508,446,137,34,5,\N,R,14,0.0,\N,\N,\N,\N,6,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10519,446,102,53,9,\N,R,25,0.0,\N,\N,\N,\N,3,toleman,Toleman,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10523,447,137,34,1,2,2,2,6.0,\N,\N,\N,\N,1,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10535,447,102,53,10,\N,R,14,0.0,\N,\N,\N,\N,51,toleman,Toleman,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10536,447,95,32,8,\N,R,15,0.0,\N,\N,\N,\N,5,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10537,447,117,1,2,\N,R,16,0.0,\N,\N,\N,\N,20,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10549,448,117,1,1,1,1,1,9.0,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10551,448,95,32,12,3,3,3,4.0,\N,\N,\N,\N,1,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10571,448,102,53,13,\N,R,23,0.0,\N,\N,\N,\N,5,toleman,Toleman,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10573,448,137,34,2,\N,R,25,0.0,\N,\N,\N,\N,51,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10591,449,137,34,1,\N,R,16,0.0,\N,\N,\N,\N,5,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10593,449,95,32,7,\N,R,18,0.0,\N,\N,\N,\N,20,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10600,449,117,1,2,\N,R,25,0.0,\N,\N,\N,\N,5,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10603,450,117,1,2,1,1,1,9.0,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10605,450,137,34,1,3,3,3,4.0,\N,\N,\N,\N,1,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10616,450,95,32,8,\N,R,14,0.0,\N,\N,\N,\N,5,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10625,450,102,53,12,\N,R,23,0.0,\N,\N,\N,\N,3,toleman,Toleman,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10629,451,117,1,2,1,1,1,9.0,\N,\N,\N,\N,1,mclaren,McLaren,British,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10631,451,102,53,3,3,3,3,4.0,\N,\N,\N,\N,1,toleman,Toleman,British,senna,\N,Ayrton,Senna,1960-03-21,Brazilian,Ayrton Senna
10634,451,137,34,1,6,6,6,1.0,\N,\N,\N,\N,11,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10647,451,95,32,6,\N,R,19,0.0,\N,\N,\N,\N,20,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10656,452,137,34,4,1,1,1,9.0,\N,\N,\N,\N,1,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10661,452,117,4,2,7,7,6,0.0,\N,\N,\N,\N,11,renault,Renault,French,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10666,452,95,32,22,12,12,11,0.0,\N,\N,\N,\N,12,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10694,453,117,4,8,11,11,11,0.0,\N,\N,\N,\N,13,renault,Renault,French,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10695,453,95,32,13,12,12,12,0.0,\N,\N,\N,\N,13,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10698,453,137,34,20,\N,R,15,0.0,\N,\N,\N,\N,37,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10712,454,117,4,1,1,1,1,9.0,\N,\N,\N,\N,1,renault,Renault,French,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10713,454,137,34,6,2,2,2,6.0,\N,\N,\N,\N,1,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10736,454,95,32,18,\N,R,25,0.0,\N,\N,\N,\N,68,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10742,455,117,4,4,2,2,2,6.0,\N,\N,\N,\N,1,renault,Renault,French,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10752,455,95,32,15,12,12,12,0.0,\N,\N,\N,\N,20,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10756,455,137,34,2,\N,R,16,0.0,\N,\N,\N,\N,5,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10770,456,137,34,6,2,2,2,6.0,\N,\N,\N,\N,1,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10771,456,117,4,1,3,3,3,4.0,\N,\N,\N,\N,1,renault,Renault,French,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10788,456,95,32,14,\N,R,20,0.0,\N,\N,\N,\N,4,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10797,457,117,4,1,1,1,1,9.0,\N,\N,\N,\N,1,renault,Renault,French,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10800,457,137,34,4,4,4,4,3.0,\N,\N,\N,\N,1,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10812,457,95,32,19,\N,R,16,0.0,\N,\N,\N,\N,6,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10828,458,137,34,2,4,4,4,3.0,\N,\N,\N,\N,1,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10830,458,95,32,14,6,6,6,1.0,\N,\N,\N,\N,11,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10832,458,117,4,13,8,8,8,0.0,\N,\N,\N,\N,11,renault,Renault,French,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10856,459,117,4,2,5,5,5,2.0,\N,\N,\N,\N,11,renault,Renault,French,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10866,459,95,32,18,\N,R,15,0.0,\N,\N,\N,\N,64,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10873,459,137,34,3,\N,R,22,0.0,\N,\N,\N,\N,37,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10880,460,117,4,3,1,1,1,9.0,\N,\N,\N,\N,1,renault,Renault,French,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10881,460,137,34,6,2,2,2,6.0,\N,\N,\N,\N,1,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10883,460,95,32,18,4,4,4,3.0,\N,\N,\N,\N,1,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10912,461,117,4,5,4,4,4,3.0,\N,\N,\N,\N,1,renault,Renault,French,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
10921,461,137,34,4,13,13,13,0.0,\N,\N,\N,\N,42,brabham,Brabham,British,piquet,\N,Nelson,Piquet,1952-08-17,Brazilian,Nelson Piquet
10933,461,95,32,17,\N,R,25,0.0,\N,\N,\N,\N,5,team_lotus,Team Lotus,British,mansell,\N,Nigel,Mansell,1953-08-08,British,Nigel Mansell
10938,462,117,4,5,1,1,1,9.0,\N,\N,\N,\N,1,renault,Renault,French,prost,\N,Alain,Prost,1955-02-24,French,Alain Prost
